"ID","District ID","District Name","State Name","REGION","School Type","Start of Year Status","Equal Mix schools","Majority Non-White schools","Majority White schools","NA schools","TOTAL schools","Percent Equal Mix schools","Percent Majority Non-White schools","Percent Majority White schools","Percent NA schools","Total students","Size_DESC","White_students","Non-White_students","Percent White_students","Percent Non-White students","DISNDX","DISNDX_DESC"
8962.00,"3013360","Plenty Coups H S","Montana","West Region","1-Regular school","1-Open",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,58.00,"Less than 500 students",0.00,58.00,0.00,1.00,,"NA"
8963.00,"3013395","Harlem Elem","Montana","West Region","1-Regular school","1-Open",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,467.00,"Less than 500 students",8.00,459.00,0.01,0.98,9.06,"Less than 10"
8964.00,"3013400","Harlem H S","Montana","West Region","1-Regular school","1-Open",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,163.00,"Less than 500 students",5.00,158.00,0.03,0.96,,"NA"
8965.00,"3013470","Harlowton K-12","Montana","West Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,258.00,"Less than 500 students",225.00,33.00,0.87,0.12,14.50,"10 - 25"
8966.00,"3013530","Harrison K-12 Schools","Montana","West Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,91.00,"Less than 500 students",83.00,8.00,0.91,0.08,21.53,"10 - 25"
8967.00,"3013560","Havre Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,4.00,0.00,4.00,0.00,0.00,1.00,0.00,1199.00,"1,000 - 10,000 students",780.00,419.00,0.65,0.34,2.97,"Less than 10"
8968.00,"3013590","Havre H S","Montana","West Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,531.00,"500 - 999 students",379.00,152.00,0.71,0.28,,"NA"
8969.00,"3013660","Hays-Lodge Pole K-12 Schls","Montana","West Region","1-Regular school","1-Open",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,248.00,"Less than 500 students",0.00,248.00,0.00,1.00,,"NA"
8970.00,"3013800","Helena Flats Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,280.00,"Less than 500 students",256.00,24.00,0.91,0.08,10.80,"10 - 25"
8971.00,"3013830","Helena H S","Montana","West Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,2514.00,"1,000 - 10,000 students",2122.00,392.00,0.84,0.15,13.45,"10 - 25"
8972.00,"3013860","Hellgate Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,4.00,0.00,4.00,0.00,0.00,1.00,0.00,1498.00,"1,000 - 10,000 students",1231.00,267.00,0.82,0.17,5.30,"Less than 10"
8973.00,"3013890","Helmville Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,16.00,"Less than 500 students",15.00,1.00,0.93,0.06,,"NA"
8974.00,"3014070","Highwood K-12","Montana","West Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,117.00,"Less than 500 students",110.00,7.00,0.94,0.05,25.58,"25.1 - 50"
8975.00,"3014150","Cottonwood Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,25.00,"Less than 500 students",22.00,3.00,0.88,0.12,,"NA"
8976.00,"3014340","Hinsdale Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,32.00,"Less than 500 students",28.00,4.00,0.87,0.12,7.14,"Less than 10"
8977.00,"3014370","Hinsdale H S","Montana","West Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,26.00,"Less than 500 students",24.00,2.00,0.92,0.07,,"NA"
8978.00,"3014430","Hobson K-12 Schools","Montana","West Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,136.00,"Less than 500 students",127.00,9.00,0.93,0.06,20.38,"10 - 25"
8979.00,"3014640","Hot Springs K-12","Montana","West Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,166.00,"Less than 500 students",106.00,60.00,0.63,0.36,1.63,"Less than 10"
8980.00,"3014700","Huntley Project K-12 Schools","Montana","West Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,773.00,"500 - 999 students",674.00,99.00,0.87,0.12,2.94,"Less than 10"
8981.00,"3014760","Hysham K-12 Schools","Montana","West Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,79.00,"Less than 500 students",70.00,9.00,0.88,0.11,20.00,"10 - 25"
8982.00,"3014820","Independent Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,297.00,"Less than 500 students",256.00,41.00,0.86,0.13,,"NA"
8983.00,"3015060","Jackson Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,7.00,"Less than 500 students",7.00,0.00,1.00,0.00,,"NA"
8984.00,"3015120","Jefferson H S","Montana","West Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,284.00,"Less than 500 students",263.00,21.00,0.92,0.07,,"NA"
8985.00,"3015200","Joliet Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,270.00,"Less than 500 students",254.00,16.00,0.94,0.05,22.39,"10 - 25"
8986.00,"3015260","Joliet H S","Montana","West Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,139.00,"Less than 500 students",131.00,8.00,0.94,0.05,,"NA"
8987.00,"3015340","Jordan Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,106.00,"Less than 500 students",105.00,1.00,0.99,9.43396226415094e-03,25.71,"25.1 - 50"
8988.00,"3015360","Judith Gap Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,20.00,"Less than 500 students",18.00,2.00,0.90,0.10,33.33,"25.1 - 50"
8989.00,"3015390","Judith Gap H S","Montana","West Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,3.00,"Less than 500 students",2.00,1.00,0.66,0.33,,"NA"
8990.00,"3015420","Flathead H S","Montana","West Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,3101.00,"1,000 - 10,000 students",2793.00,308.00,0.90,0.09,5.22,"Less than 10"
8991.00,"3015450","Kalispell Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,7.00,0.00,7.00,0.00,0.00,1.00,0.00,3095.00,"1,000 - 10,000 students",2664.00,431.00,0.86,0.13,5.52,"Less than 10"
8992.00,"3015510","Kester Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,,"NA",,,,,,"NA"
8993.00,"3015570","Kila Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,192.00,"Less than 500 students",180.00,12.00,0.93,0.06,6.66,"Less than 10"
8994.00,"3015610","King Colony Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,7.00,"Less than 500 students",7.00,0.00,1.00,0.00,,"NA"
8995.00,"3015640","Kircher Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,65.00,"Less than 500 students",54.00,11.00,0.83,0.16,,"NA"
8996.00,"3015690","Knees Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,6.00,"Less than 500 students",6.00,0.00,1.00,0.00,,"NA"
8997.00,"3015900","Upper West Shore Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,43.00,"Less than 500 students",31.00,12.00,0.72,0.27,,"NA"
8998.00,"3015930","Swan Lake-Salmon Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,2.00,"Less than 500 students",2.00,0.00,1.00,0.00,,"NA"
8999.00,"3015990","Lambert Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,79.00,"Less than 500 students",71.00,8.00,0.89,0.10,23.41,"10 - 25"
9000.00,"3016020","Lambert H S","Montana","West Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,43.00,"Less than 500 students",39.00,4.00,0.90,0.09,,"NA"
9001.00,"3016050","Lame Deer Elem","Montana","West Region","1-Regular school","1-Open",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,382.00,"Less than 500 students",0.00,382.00,0.00,1.00,,"NA"
9002.00,"3016110","LaMotte Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,52.00,"Less than 500 students",50.00,2.00,0.96,0.03,38.00,"25.1 - 50"
9003.00,"3016200","Laurel Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,4.00,0.00,4.00,0.00,0.00,1.00,0.00,1272.00,"1,000 - 10,000 students",1116.00,156.00,0.87,0.12,2.68,"Less than 10"
9004.00,"3016230","Laurel H S","Montana","West Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,619.00,"500 - 999 students",567.00,52.00,0.91,0.08,,"NA"
9005.00,"3016290","Lavina K-12 Schools","Montana","West Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,81.00,"Less than 500 students",67.00,14.00,0.82,0.17,24.94,"10 - 25"
9006.00,"3016490","Lewistown Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,4.00,0.00,4.00,0.00,0.00,1.00,0.00,888.00,"500 - 999 students",776.00,112.00,0.87,0.12,14.98,"10 - 25"
9007.00,"3016530","Libby K-12 Schools","Montana","West Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,1164.00,"1,000 - 10,000 students",1026.00,138.00,0.88,0.11,17.34,"10 - 25"
9008.00,"3016710","Lima K-12 Schools","Montana","West Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,60.00,"Less than 500 students",53.00,7.00,0.88,0.11,17.52,"10 - 25"
9009.00,"3016770","Lincoln County H S","Montana","West Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,306.00,"Less than 500 students",261.00,45.00,0.85,0.14,,"NA"
9010.00,"3016810","Lincoln K-12 Schools","Montana","West Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,149.00,"Less than 500 students",129.00,20.00,0.86,0.13,2.09,"Less than 10"
9011.00,"3016880","Livingston Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,837.00,"500 - 999 students",748.00,89.00,0.89,0.10,7.82,"Less than 10"
9012.00,"3017010","Lodge Grass Elem","Montana","West Region","1-Regular school","1-Open",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,274.00,"Less than 500 students",1.00,273.00,3.64963503649635e-03,0.99,69.23,"More than 50"
9013.00,"3017040","Lodge Grass H S","Montana","West Region","1-Regular school","1-Open",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,172.00,"Less than 500 students",1.00,171.00,5.81395348837209e-03,0.99,,"NA"
9014.00,"3017130","Lolo Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,507.00,"500 - 999 students",453.00,54.00,0.89,0.10,4.37,"Less than 10"
9015.00,"3017190","Lone Rock Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,254.00,"Less than 500 students",235.00,19.00,0.92,0.07,23.53,"10 - 25"
9016.00,"3017340","Lustre Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,49.00,"Less than 500 students",45.00,4.00,0.91,0.08,,"NA"
9017.00,"3017370","Luther Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,11.00,"Less than 500 students",8.00,3.00,0.72,0.27,,"NA"
9018.00,"3017460","Alder Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,17.00,"Less than 500 students",16.00,1.00,0.94,0.05,,"NA"
9019.00,"3017520","Malmborg Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,9.00,"Less than 500 students",9.00,0.00,1.00,0.00,,"NA"
9020.00,"3017580","Malta K-12 Schools","Montana","West Region","1-Regular school","1-Open",0.00,0.00,4.00,0.00,4.00,0.00,0.00,1.00,0.00,519.00,"500 - 999 students",390.00,129.00,0.75,0.24,3.01,"Less than 10"
9021.00,"3017610","Manhattan School","Montana","West Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,483.00,"Less than 500 students",443.00,40.00,0.91,0.08,4.66,"Less than 10"
9022.00,"3017640","Manhattan High School","Montana","West Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,239.00,"Less than 500 students",228.00,11.00,0.95,0.04,,"NA"
9023.00,"3017700","Marion Elem","Montana","West Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,163.00,"Less than 500 students",155.00,8.00,0.95,0.04,3.70,"Less than 10"
